"job_id","job_title","job_location","job_schedule_type","salary_year_avg","job_posted_date","company_name","skills"
552322,"Associate Director- Data Insights","Anywhere","Full-time","255829.5","2023-06-18 16:03:12","AT&T","r"
552322,"Associate Director- Data Insights","Anywhere","Full-time","255829.5","2023-06-18 16:03:12","AT&T","power bi"
552322,"Associate Director- Data Insights","Anywhere","Full-time","255829.5","2023-06-18 16:03:12","AT&T","tableau"
552322,"Associate Director- Data Insights","Anywhere","Full-time","255829.5","2023-06-18 16:03:12","AT&T","excel"
552322,"Associate Director- Data Insights","Anywhere","Full-time","255829.5","2023-06-18 16:03:12","AT&T","jupyter"
552322,"Associate Director- Data Insights","Anywhere","Full-time","255829.5","2023-06-18 16:03:12","AT&T","python"
552322,"Associate Director- Data Insights","Anywhere","Full-time","255829.5","2023-06-18 16:03:12","AT&T","pyspark"
552322,"Associate Director- Data Insights","Anywhere","Full-time","255829.5","2023-06-18 16:03:12","AT&T","pandas"
552322,"Associate Director- Data Insights","Anywhere","Full-time","255829.5","2023-06-18 16:03:12","AT&T","sql"
552322,"Associate Director- Data Insights","Anywhere","Full-time","255829.5","2023-06-18 16:03:12","AT&T","aws"
552322,"Associate Director- Data Insights","Anywhere","Full-time","255829.5","2023-06-18 16:03:12","AT&T","databricks"
552322,"Associate Director- Data Insights","Anywhere","Full-time","255829.5","2023-06-18 16:03:12","AT&T","powerpoint"
552322,"Associate Director- Data Insights","Anywhere","Full-time","255829.5","2023-06-18 16:03:12","AT&T","azure"
99305,"Data Analyst, Marketing","Anywhere","Full-time","232423.0","2023-12-05 20:00:40","Pinterest Job Advertisements","sql"
99305,"Data Analyst, Marketing","Anywhere","Full-time","232423.0","2023-12-05 20:00:40","Pinterest Job Advertisements","tableau"
99305,"Data Analyst, Marketing","Anywhere","Full-time","232423.0","2023-12-05 20:00:40","Pinterest Job Advertisements","hadoop"
99305,"Data Analyst, Marketing","Anywhere","Full-time","232423.0","2023-12-05 20:00:40","Pinterest Job Advertisements","r"
99305,"Data Analyst, Marketing","Anywhere","Full-time","232423.0","2023-12-05 20:00:40","Pinterest Job Advertisements","python"
1021647,"Data Analyst (Hybrid/Remote)","Anywhere","Full-time","217000.0","2023-01-17 00:17:23","Uclahealthcareers","flow"
1021647,"Data Analyst (Hybrid/Remote)","Anywhere","Full-time","217000.0","2023-01-17 00:17:23","Uclahealthcareers","tableau"
1021647,"Data Analyst (Hybrid/Remote)","Anywhere","Full-time","217000.0","2023-01-17 00:17:23","Uclahealthcareers","oracle"
1021647,"Data Analyst (Hybrid/Remote)","Anywhere","Full-time","217000.0","2023-01-17 00:17:23","Uclahealthcareers","sql"
1021647,"Data Analyst (Hybrid/Remote)","Anywhere","Full-time","217000.0","2023-01-17 00:17:23","Uclahealthcareers","crystal"
168310,"Principal Data Analyst (Remote)","Anywhere","Full-time","205000.0","2023-08-09 11:00:01","SmartAsset","sql"
168310,"Principal Data Analyst (Remote)","Anywhere","Full-time","205000.0","2023-08-09 11:00:01","SmartAsset","python"
168310,"Principal Data Analyst (Remote)","Anywhere","Full-time","205000.0","2023-08-09 11:00:01","SmartAsset","go"
168310,"Principal Data Analyst (Remote)","Anywhere","Full-time","205000.0","2023-08-09 11:00:01","SmartAsset","snowflake"
168310,"Principal Data Analyst (Remote)","Anywhere","Full-time","205000.0","2023-08-09 11:00:01","SmartAsset","pandas"
168310,"Principal Data Analyst (Remote)","Anywhere","Full-time","205000.0","2023-08-09 11:00:01","SmartAsset","numpy"
168310,"Principal Data Analyst (Remote)","Anywhere","Full-time","205000.0","2023-08-09 11:00:01","SmartAsset","gitlab"
168310,"Principal Data Analyst (Remote)","Anywhere","Full-time","205000.0","2023-08-09 11:00:01","SmartAsset","tableau"
168310,"Principal Data Analyst (Remote)","Anywhere","Full-time","205000.0","2023-08-09 11:00:01","SmartAsset","excel"
731368,"Director, Data Analyst - HYBRID","Anywhere","Full-time","189309.0","2023-12-07 15:00:13","Inclusively","aws"
731368,"Director, Data Analyst - HYBRID","Anywhere","Full-time","189309.0","2023-12-07 15:00:13","Inclusively","atlassian"
731368,"Director, Data Analyst - HYBRID","Anywhere","Full-time","189309.0","2023-12-07 15:00:13","Inclusively","bitbucket"
731368,"Director, Data Analyst - HYBRID","Anywhere","Full-time","189309.0","2023-12-07 15:00:13","Inclusively","jenkins"
731368,"Director, Data Analyst - HYBRID","Anywhere","Full-time","189309.0","2023-12-07 15:00:13","Inclusively","sap"
731368,"Director, Data Analyst - HYBRID","Anywhere","Full-time","189309.0","2023-12-07 15:00:13","Inclusively","power bi"
731368,"Director, Data Analyst - HYBRID","Anywhere","Full-time","189309.0","2023-12-07 15:00:13","Inclusively","tableau"
731368,"Director, Data Analyst - HYBRID","Anywhere","Full-time","189309.0","2023-12-07 15:00:13","Inclusively","snowflake"
731368,"Director, Data Analyst - HYBRID","Anywhere","Full-time","189309.0","2023-12-07 15:00:13","Inclusively","sql"
731368,"Director, Data Analyst - HYBRID","Anywhere","Full-time","189309.0","2023-12-07 15:00:13","Inclusively","python"
731368,"Director, Data Analyst - HYBRID","Anywhere","Full-time","189309.0","2023-12-07 15:00:13","Inclusively","azure"
731368,"Director, Data Analyst - HYBRID","Anywhere","Full-time","189309.0","2023-12-07 15:00:13","Inclusively","oracle"
731368,"Director, Data Analyst - HYBRID","Anywhere","Full-time","189309.0","2023-12-07 15:00:13","Inclusively","confluence"
731368,"Director, Data Analyst - HYBRID","Anywhere","Full-time","189309.0","2023-12-07 15:00:13","Inclusively","jira"
310660,"Principal Data Analyst, AV Performance Analysis","Anywhere","Full-time","189000.0","2023-01-05 00:00:25","Motional","bitbucket"
310660,"Principal Data Analyst, AV Performance Analysis","Anywhere","Full-time","189000.0","2023-01-05 00:00:25","Motional","jira"
310660,"Principal Data Analyst, AV Performance Analysis","Anywhere","Full-time","189000.0","2023-01-05 00:00:25","Motional","python"
310660,"Principal Data Analyst, AV Performance Analysis","Anywhere","Full-time","189000.0","2023-01-05 00:00:25","Motional","sql"
310660,"Principal Data Analyst, AV Performance Analysis","Anywhere","Full-time","189000.0","2023-01-05 00:00:25","Motional","atlassian"
310660,"Principal Data Analyst, AV Performance Analysis","Anywhere","Full-time","189000.0","2023-01-05 00:00:25","Motional","confluence"
310660,"Principal Data Analyst, AV Performance Analysis","Anywhere","Full-time","189000.0","2023-01-05 00:00:25","Motional","r"
310660,"Principal Data Analyst, AV Performance Analysis","Anywhere","Full-time","189000.0","2023-01-05 00:00:25","Motional","git"
1749593,"Principal Data Analyst","Anywhere","Full-time","186000.0","2023-07-11 16:00:05","SmartAsset","go"
1749593,"Principal Data Analyst","Anywhere","Full-time","186000.0","2023-07-11 16:00:05","SmartAsset","gitlab"
1749593,"Principal Data Analyst","Anywhere","Full-time","186000.0","2023-07-11 16:00:05","SmartAsset","tableau"
1749593,"Principal Data Analyst","Anywhere","Full-time","186000.0","2023-07-11 16:00:05","SmartAsset","excel"
1749593,"Principal Data Analyst","Anywhere","Full-time","186000.0","2023-07-11 16:00:05","SmartAsset","numpy"
1749593,"Principal Data Analyst","Anywhere","Full-time","186000.0","2023-07-11 16:00:05","SmartAsset","pandas"
1749593,"Principal Data Analyst","Anywhere","Full-time","186000.0","2023-07-11 16:00:05","SmartAsset","snowflake"
1749593,"Principal Data Analyst","Anywhere","Full-time","186000.0","2023-07-11 16:00:05","SmartAsset","python"
1749593,"Principal Data Analyst","Anywhere","Full-time","186000.0","2023-07-11 16:00:05","SmartAsset","sql"
387860,"ERM Data Analyst","Anywhere","Full-time","184000.0","2023-06-09 08:01:04","Get It Recruit - Information Technology","python"
387860,"ERM Data Analyst","Anywhere","Full-time","184000.0","2023-06-09 08:01:04","Get It Recruit - Information Technology","r"
387860,"ERM Data Analyst","Anywhere","Full-time","184000.0","2023-06-09 08:01:04","Get It Recruit - Information Technology","sql"
1781684,"DTCC Data Analyst","Anywhere","Full-time","170000.0","2023-10-06 00:01:41","Robert Half","excel"
1781684,"DTCC Data Analyst","Anywhere","Full-time","170000.0","2023-10-06 00:01:41","Robert Half","java"
1781684,"DTCC Data Analyst","Anywhere","Full-time","170000.0","2023-10-06 00:01:41","Robert Half","go"
987523,"Azure Data Python Consultant - contract to HIRE - Citizen or Perm...","Anywhere","Contractor","170000.0","2023-01-23 22:28:01","Kelly Science, Engineering, Technology & Telecom","python"
987523,"Azure Data Python Consultant - contract to HIRE - Citizen or Perm...","Anywhere","Contractor","170000.0","2023-01-23 22:28:01","Kelly Science, Engineering, Technology & Telecom","databricks"
1352513,"REMOTE Director of Data Analytics","Anywhere","Full-time","170000.0","2023-08-09 14:02:45","A-Line Staffing Solutions","sql"
987523,"Azure Data Python Consultant - contract to HIRE - Citizen or Perm...","Anywhere","Contractor","170000.0","2023-01-23 22:28:01","Kelly Science, Engineering, Technology & Telecom","azure"
1352513,"REMOTE Director of Data Analytics","Anywhere","Full-time","170000.0","2023-08-09 14:02:45","A-Line Staffing Solutions","python"
987523,"Azure Data Python Consultant - contract to HIRE - Citizen or Perm...","Anywhere","Contractor","170000.0","2023-01-23 22:28:01","Kelly Science, Engineering, Technology & Telecom","power bi"
1352513,"REMOTE Director of Data Analytics","Anywhere","Full-time","170000.0","2023-08-09 14:02:45","A-Line Staffing Solutions","azure"
987523,"Azure Data Python Consultant - contract to HIRE - Citizen or Perm...","Anywhere","Contractor","170000.0","2023-01-23 22:28:01","Kelly Science, Engineering, Technology & Telecom","sql"
1525451,"Manager, Data Analyst","Anywhere","Full-time","167000.0","2023-04-18 07:01:17","Uber","sql"
1525451,"Manager, Data Analyst","Anywhere","Full-time","167000.0","2023-04-18 07:01:17","Uber","swift"
1525451,"Manager, Data Analyst","Anywhere","Full-time","167000.0","2023-04-18 07:01:17","Uber","python"
1525451,"Manager, Data Analyst","Anywhere","Full-time","167000.0","2023-04-18 07:01:17","Uber","r"
1525451,"Manager, Data Analyst","Anywhere","Full-time","167000.0","2023-04-18 07:01:17","Uber","looker"
1525451,"Manager, Data Analyst","Anywhere","Full-time","167000.0","2023-04-18 07:01:17","Uber","tableau"
1525451,"Manager, Data Analyst","Anywhere","Full-time","167000.0","2023-04-18 07:01:17","Uber","excel"
712473,"Data Analyst","Anywhere","Full-time","165000.0","2023-08-14 16:01:19","Get It Recruit - Information Technology","sas"
1246069,"Data Analyst","Anywhere","Full-time","165000.0","2023-12-08 09:16:37","Plexus Resource Solutions","mysql"
712473,"Data Analyst","Anywhere","Full-time","165000.0","2023-08-14 16:01:19","Get It Recruit - Information Technology","sas"
712473,"Data Analyst","Anywhere","Full-time","165000.0","2023-08-14 16:01:19","Get It Recruit - Information Technology","matlab"
712473,"Data Analyst","Anywhere","Full-time","165000.0","2023-08-14 16:01:19","Get It Recruit - Information Technology","pandas"
712473,"Data Analyst","Anywhere","Full-time","165000.0","2023-08-14 16:01:19","Get It Recruit - Information Technology","tableau"
1246069,"Data Analyst","Anywhere","Full-time","165000.0","2023-12-08 09:16:37","Plexus Resource Solutions","python"
712473,"Data Analyst","Anywhere","Full-time","165000.0","2023-08-14 16:01:19","Get It Recruit - Information Technology","sql"
712473,"Data Analyst","Anywhere","Full-time","165000.0","2023-08-14 16:01:19","Get It Recruit - Information Technology","python"
712473,"Data Analyst","Anywhere","Full-time","165000.0","2023-08-14 16:01:19","Get It Recruit - Information Technology","r"
1246069,"Data Analyst","Anywhere","Full-time","165000.0","2023-12-08 09:16:37","Plexus Resource Solutions","aws"
712473,"Data Analyst","Anywhere","Full-time","165000.0","2023-08-14 16:01:19","Get It Recruit - Information Technology","looker"
618890,"Principal Data Intelligence Analyst - Cardiac - Remote","Anywhere","Full-time","163500.0","2023-09-20 13:00:44","CEDARS-SINAI","sas"
618890,"Principal Data Intelligence Analyst - Cardiac - Remote","Anywhere","Full-time","163500.0","2023-09-20 13:00:44","CEDARS-SINAI","go"
618890,"Principal Data Intelligence Analyst - Cardiac - Remote","Anywhere","Full-time","163500.0","2023-09-20 13:00:44","CEDARS-SINAI","crystal"
618890,"Principal Data Intelligence Analyst - Cardiac - Remote","Anywhere","Full-time","163500.0","2023-09-20 13:00:44","CEDARS-SINAI","tableau"
618890,"Principal Data Intelligence Analyst - Cardiac - Remote","Anywhere","Full-time","163500.0","2023-09-20 13:00:44","CEDARS-SINAI","sas"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","oracle"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","snowflake"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","watson"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","pyspark"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","airflow"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","linux"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","tableau"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","ssis"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","cognos"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","visio"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","sql"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","python"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","scala"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","r"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","mysql"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","postgresql"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","couchbase"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","azure"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","databricks"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","aws"
918213,"Senior - Data Analyst","Anywhere","Full-time","160515.0","2023-06-14 21:01:17","DIRECTV","redshift"
182813,"Principal Data Analyst","Anywhere","Full-time","160000.0","2023-10-13 09:00:52","Get It Recruit - Information Technology","power bi"
182813,"Principal Data Analyst","Anywhere","Full-time","160000.0","2023-10-13 09:00:52","Get It Recruit - Information Technology","sas"
182813,"Principal Data Analyst","Anywhere","Full-time","160000.0","2023-10-13 09:00:52","Get It Recruit - Information Technology","sql server"
182813,"Principal Data Analyst","Anywhere","Full-time","160000.0","2023-10-13 09:00:52","Get It Recruit - Information Technology","sas"
182813,"Principal Data Analyst","Anywhere","Full-time","160000.0","2023-10-13 09:00:52","Get It Recruit - Information Technology","r"
182813,"Principal Data Analyst","Anywhere","Full-time","160000.0","2023-10-13 09:00:52","Get It Recruit - Information Technology","azure"
182813,"Principal Data Analyst","Anywhere","Full-time","160000.0","2023-10-13 09:00:52","Get It Recruit - Information Technology","sql"
182813,"Principal Data Analyst","Anywhere","Full-time","160000.0","2023-10-13 09:00:52","Get It Recruit - Information Technology","python"
182813,"Principal Data Analyst","Anywhere","Full-time","160000.0","2023-10-13 09:00:52","Get It Recruit - Information Technology","ssrs"
783771,"SQL DEVELOPER / DATA ANALYST (Insurance industry Experience) ...","Anywhere","Full-time","160000.0","2023-01-30 02:02:22","Robert Half","sql"
783771,"SQL DEVELOPER / DATA ANALYST (Insurance industry Experience) ...","Anywhere","Full-time","160000.0","2023-01-30 02:02:22","Robert Half","java"
475626,"Principal Data Analyst","Anywhere","Full-time","160000.0","2023-02-02 14:16:03","Realtime Recruitment","looker"
475626,"Principal Data Analyst","Anywhere","Full-time","160000.0","2023-02-02 14:16:03","Realtime Recruitment","power bi"
475626,"Principal Data Analyst","Anywhere","Full-time","160000.0","2023-02-02 14:16:03","Realtime Recruitment","snowflake"
266799,"Applied Scientist - Maps","Anywhere","Full-time","157500.0","2023-10-13 07:03:27","Uber","r"
266799,"Applied Scientist - Maps","Anywhere","Full-time","157500.0","2023-10-13 07:03:27","Uber","sql"
266799,"Applied Scientist - Maps","Anywhere","Full-time","157500.0","2023-10-13 07:03:27","Uber","python"
266799,"Applied Scientist - Maps","Anywhere","Full-time","157500.0","2023-10-13 07:03:27","Uber","spark"
485388,"System Data Analyst","Anywhere","","157500.0","2023-07-17 18:00:47","Edgewater Federal Solutions, Inc.","sql"
485388,"System Data Analyst","Anywhere","","157500.0","2023-07-17 18:00:47","Edgewater Federal Solutions, Inc.","oracle"
485388,"System Data Analyst","Anywhere","","157500.0","2023-07-17 18:00:47","Edgewater Federal Solutions, Inc.","go"
25761,"Data Analyst - Remote","Anywhere","Full-time","155485.5","2023-09-01 16:41:57","CaptivateIQ","r"
25761,"Data Analyst - Remote","Anywhere","Full-time","155485.5","2023-09-01 16:41:57","CaptivateIQ","tableau"
25761,"Data Analyst - Remote","Anywhere","Full-time","155485.5","2023-09-01 16:41:57","CaptivateIQ","looker"
25761,"Data Analyst - Remote","Anywhere","Full-time","155485.5","2023-09-01 16:41:57","CaptivateIQ","datarobot"
25761,"Data Analyst - Remote","Anywhere","Full-time","155485.5","2023-09-01 16:41:57","CaptivateIQ","sql"
25761,"Data Analyst - Remote","Anywhere","Full-time","155485.5","2023-09-01 16:41:57","CaptivateIQ","python"
105157,"Lead Data Analyst","Anywhere","Full-time","155000.0","2023-01-05 08:00:45","Motion Recruitment","spark"
105157,"Lead Data Analyst","Anywhere","Full-time","155000.0","2023-01-05 08:00:45","Motion Recruitment","snowflake"
105157,"Lead Data Analyst","Anywhere","Full-time","155000.0","2023-01-05 08:00:45","Motion Recruitment","redshift"
105157,"Lead Data Analyst","Anywhere","Full-time","155000.0","2023-01-05 08:00:45","Motion Recruitment","c++"
105157,"Lead Data Analyst","Anywhere","Full-time","155000.0","2023-01-05 08:00:45","Motion Recruitment","java"
105157,"Lead Data Analyst","Anywhere","Full-time","155000.0","2023-01-05 08:00:45","Motion Recruitment","scala"
105157,"Lead Data Analyst","Anywhere","Full-time","155000.0","2023-01-05 08:00:45","Motion Recruitment","python"
105157,"Lead Data Analyst","Anywhere","Full-time","155000.0","2023-01-05 08:00:45","Motion Recruitment","sql"
105157,"Lead Data Analyst","Anywhere","Full-time","155000.0","2023-01-05 08:00:45","Motion Recruitment","tableau"
105157,"Lead Data Analyst","Anywhere","Full-time","155000.0","2023-01-05 08:00:45","Motion Recruitment","hadoop"
105157,"Lead Data Analyst","Anywhere","Full-time","155000.0","2023-01-05 08:00:45","Motion Recruitment","airflow"
795614,"Staff Business Data Analyst (Remote U.S. OK)","Anywhere","Full-time","152625.0","2023-03-11 07:01:56","Zscaler","hadoop"
565646,"Staff Business Data Analyst (Remote U.S. OK)","Anywhere","Full-time","152625.0","2023-03-07 07:01:47","Zscaler","sql"
565646,"Staff Business Data Analyst (Remote U.S. OK)","Anywhere","Full-time","152625.0","2023-03-07 07:01:47","Zscaler","hadoop"
565646,"Staff Business Data Analyst (Remote U.S. OK)","Anywhere","Full-time","152625.0","2023-03-07 07:01:47","Zscaler","excel"
565646,"Staff Business Data Analyst (Remote U.S. OK)","Anywhere","Full-time","152625.0","2023-03-07 07:01:47","Zscaler","tableau"
565646,"Staff Business Data Analyst (Remote U.S. OK)","Anywhere","Full-time","152625.0","2023-03-07 07:01:47","Zscaler","looker"
795614,"Staff Business Data Analyst (Remote U.S. OK)","Anywhere","Full-time","152625.0","2023-03-11 07:01:56","Zscaler","looker"
795614,"Staff Business Data Analyst (Remote U.S. OK)","Anywhere","Full-time","152625.0","2023-03-11 07:01:56","Zscaler","tableau"
795614,"Staff Business Data Analyst (Remote U.S. OK)","Anywhere","Full-time","152625.0","2023-03-11 07:01:56","Zscaler","excel"
795614,"Staff Business Data Analyst (Remote U.S. OK)","Anywhere","Full-time","152625.0","2023-03-11 07:01:56","Zscaler","sql"
540057,"Lead Data Analyst, Growth (Remote)","Anywhere","Full-time","152500.0","2023-03-24 07:00:42","Rocket Money","sql"
540057,"Lead Data Analyst, Growth (Remote)","Anywhere","Full-time","152500.0","2023-03-24 07:00:42","Rocket Money","looker"
72957,"Management & Program Analyst (Data Analytics)","Anywhere","Full-time and Part-time","152221.5","2023-09-11 16:00:30","US Patent and Trademark Office","databricks"
72957,"Management & Program Analyst (Data Analytics)","Anywhere","Full-time and Part-time","152221.5","2023-09-11 16:00:30","US Patent and Trademark Office","tableau"
72957,"Management & Program Analyst (Data Analytics)","Anywhere","Full-time and Part-time","152221.5","2023-09-11 16:00:30","US Patent and Trademark Office","alteryx"
72957,"Management & Program Analyst (Data Analytics)","Anywhere","Full-time and Part-time","152221.5","2023-09-11 16:00:30","US Patent and Trademark Office","sql"
72957,"Management & Program Analyst (Data Analytics)","Anywhere","Full-time and Part-time","152221.5","2023-09-11 16:00:30","US Patent and Trademark Office","r"
72957,"Management & Program Analyst (Data Analytics)","Anywhere","Full-time and Part-time","152221.5","2023-09-11 16:00:30","US Patent and Trademark Office","go"
456042,"Data Analyst","Anywhere","Full-time","151500.0","2023-09-25 10:59:56","Get It Recruit - Healthcare","sql"
456042,"Data Analyst","Anywhere","Full-time","151500.0","2023-09-25 10:59:56","Get It Recruit - Healthcare","r"
456042,"Data Analyst","Anywhere","Full-time","151500.0","2023-09-25 10:59:56","Get It Recruit - Healthcare","python"
73304,"Mid-Level Data Analyst","Anywhere","Full-time","150000.0","2023-07-05 07:01:08","Patterned Learning AI","tableau"
73304,"Mid-Level Data Analyst","Anywhere","Full-time","150000.0","2023-07-05 07:01:08","Patterned Learning AI","excel"
73304,"Mid-Level Data Analyst","Anywhere","Full-time","150000.0","2023-07-05 07:01:08","Patterned Learning AI","sql"
591850,"Mid-Level Data BI Analyst","Anywhere","Full-time","150000.0","2023-07-17 07:03:43","Patterned Learning AI","nosql"
591850,"Mid-Level Data BI Analyst","Anywhere","Full-time","150000.0","2023-07-17 07:03:43","Patterned Learning AI","vba"
591850,"Mid-Level Data BI Analyst","Anywhere","Full-time","150000.0","2023-07-17 07:03:43","Patterned Learning AI","oracle"
591850,"Mid-Level Data BI Analyst","Anywhere","Full-time","150000.0","2023-07-17 07:03:43","Patterned Learning AI","hadoop"
591850,"Mid-Level Data BI Analyst","Anywhere","Full-time","150000.0","2023-07-17 07:03:43","Patterned Learning AI","excel"
591850,"Mid-Level Data BI Analyst","Anywhere","Full-time","150000.0","2023-07-17 07:03:43","Patterned Learning AI","tableau"
591850,"Mid-Level Data BI Analyst","Anywhere","Full-time","150000.0","2023-07-17 07:03:43","Patterned Learning AI","sql"
73304,"Mid-Level Data Analyst","Anywhere","Full-time","150000.0","2023-07-05 07:01:08","Patterned Learning AI","sheets"
1402149,"Lead Data Analyst - Retirement Product Management","Anywhere","Full-time","148238.5","2023-05-09 10:04:46","Edward Jones","sas"
1402149,"Lead Data Analyst - Retirement Product Management","Anywhere","Full-time","148238.5","2023-05-09 10:04:46","Edward Jones","nosql"
1402149,"Lead Data Analyst - Retirement Product Management","Anywhere","Full-time","148238.5","2023-05-09 10:04:46","Edward Jones","microstrategy"
1402149,"Lead Data Analyst - Retirement Product Management","Anywhere","Full-time","148238.5","2023-05-09 10:04:46","Edward Jones","spss"
1402149,"Lead Data Analyst - Retirement Product Management","Anywhere","Full-time","148238.5","2023-05-09 10:04:46","Edward Jones","excel"
1402149,"Lead Data Analyst - Retirement Product Management","Anywhere","Full-time","148238.5","2023-05-09 10:04:46","Edward Jones","hadoop"
1402149,"Lead Data Analyst - Retirement Product Management","Anywhere","Full-time","148238.5","2023-05-09 10:04:46","Edward Jones","oracle"
1402149,"Lead Data Analyst - Retirement Product Management","Anywhere","Full-time","148238.5","2023-05-09 10:04:46","Edward Jones","db2"
1402149,"Lead Data Analyst - Retirement Product Management","Anywhere","Full-time","148238.5","2023-05-09 10:04:46","Edward Jones","vba"
1402149,"Lead Data Analyst - Retirement Product Management","Anywhere","Full-time","148238.5","2023-05-09 10:04:46","Edward Jones","python"
1402149,"Lead Data Analyst - Retirement Product Management","Anywhere","Full-time","148238.5","2023-05-09 10:04:46","Edward Jones","sql"
1402149,"Lead Data Analyst - Retirement Product Management","Anywhere","Full-time","148238.5","2023-05-09 10:04:46","Edward Jones","sas"
1402149,"Lead Data Analyst - Retirement Product Management","Anywhere","Full-time","148238.5","2023-05-09 10:04:46","Edward Jones","r"
1402149,"Lead Data Analyst - Retirement Product Management","Anywhere","Full-time","148238.5","2023-05-09 10:04:46","Edward Jones","tableau"
1694004,"Manager - Data Analyst","Anywhere","Full-time","147285.0","2023-10-23 07:00:06","EXL Service","sas"
1694004,"Manager - Data Analyst","Anywhere","Full-time","147285.0","2023-10-23 07:00:06","EXL Service","hadoop"
1694004,"Manager - Data Analyst","Anywhere","Full-time","147285.0","2023-10-23 07:00:06","EXL Service","snowflake"
1694004,"Manager - Data Analyst","Anywhere","Full-time","147285.0","2023-10-23 07:00:06","EXL Service","sql"
1694004,"Manager - Data Analyst","Anywhere","Full-time","147285.0","2023-10-23 07:00:06","EXL Service","t-sql"
1694004,"Manager - Data Analyst","Anywhere","Full-time","147285.0","2023-10-23 07:00:06","EXL Service","python"
1694004,"Manager - Data Analyst","Anywhere","Full-time","147285.0","2023-10-23 07:00:06","EXL Service","sas"
1694004,"Manager - Data Analyst","Anywhere","Full-time","147285.0","2023-10-23 07:00:06","EXL Service","ssis"
1694004,"Manager - Data Analyst","Anywhere","Full-time","147285.0","2023-10-23 07:00:06","EXL Service","excel"
712558,"Data Scientist Analyst","Anywhere","Full-time","145000.0","2023-02-13 17:13:26","ALTA IT Services","sas"
1329162,"Data Analyst - up to 160K+","Anywhere","Full-time","145000.0","2023-04-18 17:59:59","Hire With Jarvis","excel"
1329162,"Data Analyst - up to 160K+","Anywhere","Full-time","145000.0","2023-04-18 17:59:59","Hire With Jarvis","sql"
712558,"Data Scientist Analyst","Anywhere","Full-time","145000.0","2023-02-13 17:13:26","ALTA IT Services","r"
712558,"Data Scientist Analyst","Anywhere","Full-time","145000.0","2023-02-13 17:13:26","ALTA IT Services","python"
712558,"Data Scientist Analyst","Anywhere","Full-time","145000.0","2023-02-13 17:13:26","ALTA IT Services","sql"
479485,"Data Analyst","Anywhere","Full-time","145000.0","2023-03-15 16:59:55","Level","sql"
479485,"Data Analyst","Anywhere","Full-time","145000.0","2023-03-15 16:59:55","Level","python"
479485,"Data Analyst","Anywhere","Full-time","145000.0","2023-03-15 16:59:55","Level","r"
479485,"Data Analyst","Anywhere","Full-time","145000.0","2023-03-15 16:59:55","Level","golang"
479485,"Data Analyst","Anywhere","Full-time","145000.0","2023-03-15 16:59:55","Level","elasticsearch"
479485,"Data Analyst","Anywhere","Full-time","145000.0","2023-03-15 16:59:55","Level","aws"
479485,"Data Analyst","Anywhere","Full-time","145000.0","2023-03-15 16:59:55","Level","bigquery"
479485,"Data Analyst","Anywhere","Full-time","145000.0","2023-03-15 16:59:55","Level","gcp"
479485,"Data Analyst","Anywhere","Full-time","145000.0","2023-03-15 16:59:55","Level","pandas"
479485,"Data Analyst","Anywhere","Full-time","145000.0","2023-03-15 16:59:55","Level","scikit-learn"
479485,"Data Analyst","Anywhere","Full-time","145000.0","2023-03-15 16:59:55","Level","looker"
479485,"Data Analyst","Anywhere","Full-time","145000.0","2023-03-15 16:59:55","Level","kubernetes"
